,max_w,min_w,avg_w,diff_w,std,max ramp,min ramp
0,0.6742473130929327,0.15607576691966035,0.45600136568360766,0.5181715461732724,0.15270857115579567,0.10800443070840497,-0.0980155816255467
1,0.6224080704886471,-0.05966439019934743,0.2906379007437909,0.6820724606879945,0.19143018923544583,0.08746257199677067,-0.12271880256911234
2,0.6903828125304151,0.09661333819667617,0.28174697020115763,0.593769474333739,0.15000132873253363,0.1554870911602757,-0.1881947316956088
3,0.6762852226056445,0.04708314840925373,0.21629713026796563,0.6292020741963907,0.16304869423557314,0.18319625017418725,-0.19389696572174492
4,0.6715265006952902,0.07818410614155691,0.24204942449303918,0.5933423945537333,0.16893969769039557,0.2886385836321861,-0.14298052287531296
5,0.6606388136061035,0.01855727004511527,0.21108894676318618,0.6420815435609883,0.16745732311594527,0.21588290819150763,-0.17814979243310658
6,0.6884750893445827,0.08988992264439655,0.26285992530861413,0.5985851667001861,0.1423004568043332,0.18897313283197,-0.18590870365091103
7,0.6323953330462937,-0.0028486276263346567,0.33506982454761397,0.6352439606726284,0.18963320117143315,0.13815843987723084,-0.1709176575800794
8,0.7086558167419463,0.15256411850877571,0.2718770829835875,0.5560916982331706,0.13906558026563712,0.2482552224255226,-0.10201032776030565
9,0.7113551478390344,0.19609444098446277,0.3349946700151239,0.5152607068545716,0.1309359029443013,0.1858384555773256,-0.16163433001648186
10,0.7186029899823276,0.19057840853545915,0.3419629394745586,0.5280245814468685,0.13140887883556168,0.12326401652981532,-0.13812563554404836
11,0.7063206916332094,0.15325826327890393,0.3465762692885772,0.5530624283543054,0.152996883845836,0.12660465227387716,-0.1104221027351109
12,0.7141671948788367,0.18562054844868442,0.35793566916605424,0.5285466464301523,0.12814367536633162,0.14865374430848033,-0.09752944071032572
13,0.7037017756928433,0.16862899694022052,0.2964519385311249,0.5350727787526228,0.12400927409547882,0.24159346677012364,-0.16862899694022052
14,0.6789142264126863,0.14444983540695452,0.40847203456744363,0.5344643910057317,0.16745908229753786,0.1360235950082155,-0.13843109226499808
15,0.701960678483797,0.1647895495221109,0.37550259363506977,0.5371711289616861,0.1355603995674069,0.13803799927501495,-0.11449663505757054
16,0.676051885166453,0.20480928424613723,0.3647598978277444,0.4712426009203157,0.13456940068359352,0.3189949913922137,-0.1613099672381081
17,0.7182488967400216,0.23299763138215177,0.3640186823625422,0.4852512653578698,0.12261311523182365,0.13575481828464214,-0.16849002269370478
18,0.695766824660308,0.1869224305057544,0.3815096696698136,0.5088443941545536,0.12387147067322152,0.13870831152609553,-0.20472456674439768
19,0.7044634267970551,0.14434892728020465,0.3247850863804605,0.5601144995168504,0.16175209719085215,0.10826169546015349,-0.16061359514276294
20,0.6931265911942293,0.09046833017595361,0.2722168857986707,0.6026582610182756,0.15714269253273183,0.13918204642454401,-0.17328164779855731
21,0.6277589571980366,-0.019865789784747998,0.2799420877167405,0.6476247469827847,0.19097861457510745,0.19269816091205558,-0.18475184499815636
22,0.618058571014141,-0.014331792951052545,0.35000925597648636,0.6323903639651935,0.1778625064953267,0.08599075770631527,-0.23737032075180778
23,0.7136522612924348,0.1742361708172165,0.32132252734613387,0.5394160904752182,0.12532731544045345,0.19750744020718722,-0.10680915950781424
24,0.6983541443961283,0.11446851678118357,0.2793977697764813,0.5838856276149448,0.15400015172573311,0.14284516589920807,-0.1899792610444013
25,0.6980176566306453,0.12613050058212893,0.3129971370979819,0.5718871560485164,0.14536223135645776,0.14619671658383127,-0.17127948658595918
26,0.6730121752938697,0.07682787389199425,0.26825732633954663,0.5961843014018754,0.13877725520349354,0.20513042329162465,-0.22894706419814287
27,0.609022976819417,-0.04748314734524268,0.2621035325379609,0.6565061241646597,0.17285819612561892,0.22812555572388332,-0.21264192071999982
28,0.5163903205768946,-0.20397417662787337,0.21989621151232763,0.720364497204768,0.20130071413992107,0.2439944264725827,-0.15620807197451061
29,0.6265621889839563,-0.02385389044355164,0.2704103525003729,0.650416079427508,0.1767105902048924,0.17492852991937868,-0.2210460514435785
30,0.700869361040741,0.21592000191068794,0.3775697882873723,0.48494935913005316,0.12402152913344622,0.2211438729246562,-0.14191516254613765
31,0.6967858489057669,0.1951933572269503,0.4196786790842398,0.5015924916788166,0.13157000626282359,0.1259813700030516,-0.12442604444745838
32,0.677385599868844,0.1404514418734536,0.3748114975516187,0.5369341579953903,0.1412187750778141,0.11557983237502953,-0.2435954694992711
33,0.6950196872430167,0.18889869939976484,0.31224078265762817,0.5061209878432518,0.1326780401968326,0.2144040090233618,-0.2530604939216259
34,0.6571871385137916,0.4357692495521558,0.5613964205942187,0.2214178889616359,0.07043152716637588,0.062421000611525015,-0.07184303843967974
35,0.6687838517398901,0.23795680118085974,0.5125464257014045,0.4308270505590303,0.12205386989510575,0.13901686805829175,-0.11647359215694714
36,0.644774768088476,0.4878859521144255,0.5640982021506005,0.15688881597405055,0.03764131488406405,0.030612451897375718,-0.032525730140961696
37,0.6623970560909267,0.41575985435494334,0.5420146123864586,0.24663720173598333,0.09194439146824641,0.14974401533970416,-0.053731676092482084
38,0.6362445217144367,0.4646178684581339,0.5883320810137188,0.17162665325630275,0.042776456612476525,0.04168075864795924,-0.012871998994222707
39,0.6328591491312034,0.10092500502092362,0.4341259407150024,0.5319341441102798,0.1707188364700737,0.2754658960571092,-0.11339221152350831
40,0.6786645710958048,0.06908002511841754,0.2869777169615342,0.6095845459773873,0.159958063295442,0.1614978965606248,-0.1703662781636649
41,0.6919466220188967,0.10237356439851769,0.2997201945643349,0.5895730576203789,0.13993751375248104,0.19179625619240362,-0.13012543426558573
42,0.6565211918470127,0.14540402235537866,0.39270101492191284,0.5111171694916341,0.1754725068454743,0.218106033533068,-0.23242612664382498
43,0.5239273922449029,-0.16937307938951604,0.2567884075855496,0.693300471634419,0.22136741980540284,0.2484138497712902,-0.19873107981703217
44,0.6538927218891453,-0.0027302410099755542,0.2382135281203671,0.6566229628991208,0.16645282902115707,0.1433376530237166,-0.1904343104457949
45,0.6338454985618786,-0.055116999874945956,0.21288941201697875,0.6889624984368244,0.1466983285516342,0.1469786663331892,-0.17913024959357435
46,0.5677342068953685,-0.1103927624518772,0.23477236300352453,0.6781269693472456,0.17894594308812395,0.25007340065629324,-0.23655591953973684
47,0.5996058923394202,-0.0818845051212424,0.2793318198893995,0.6814903974606625,0.14204983820972963,0.15188254982165927,-0.21923915887300383
48,0.6175623632148641,-0.0743362103869744,0.21760813724392078,0.6918985736018386,0.15154815456567597,0.1620148175100724,-0.19441778101208687
49,0.5442939602649406,-0.16213011582359932,0.15601806780643981,0.70642407608854,0.1794083592283505,0.20073252435302774,-0.28565782311777027
50,0.5778738359158706,-0.12062415021544871,0.27210564118368663,0.6984979861313193,0.21943805857775428,0.15007888457038387,-0.13745542698969737
51,0.5904025318657539,-0.06307719357540105,0.32663473406461846,0.6534797254411548,0.22182014373336376,0.12993901876532615,-0.21824708977088764
52,0.632988204299408,0.03396522071850482,0.38854154003744157,0.5990229835809032,0.1940735107288868,0.14049250388108814,-0.17600159826861592
53,0.6270365240706701,0.022509003428177903,0.3932376491767985,0.6045275206424923,0.1951512184615116,0.1543474520789342,-0.15595523803808975
54,0.6522932000802799,0.09518441546235844,0.4331124198673246,0.5571087846179215,0.15709578071300725,0.14277662319353765,-0.14977547727165225
55,0.6470205569457061,0.4840672314927135,0.5604516027988038,0.16295332545299268,0.04477494600248073,0.04433289001294653,-0.049125634879211025
56,0.5140831695047267,-0.2173983552631929,0.23082590073533127,0.7314815247679196,0.23117574486099005,0.12276613003097951,-0.17775512577402242
57,0.6753957825987374,0.18168541520199954,0.4581632209441728,0.4937103673967379,0.14142310277975023,0.14021374434067357,-0.13231437846232577
58,0.5726685759405014,-0.078091169446432,0.3510035376680772,0.6507597453869334,0.21455612398475057,0.17082443316407,-0.20987001788728601
59,0.5967113920743334,-0.0480112614312682,0.34736719208158634,0.6447226535056017,0.2084397622051393,0.1697541029176983,-0.18175691827551535
60,0.6269971837168555,-0.02151460924518622,0.3181088652681105,0.6485117929620418,0.1636436614500889,0.17980066297762767,-0.15982281153566905
61,0.552137499358142,-0.1520378621420971,0.26689979965953664,0.7041753615002392,0.17063549520949756,0.2240557968409852,-0.160039854886418
62,0.5637675186100867,-0.11173770639118835,0.2833651304125023,0.675505225001275,0.1976457880715925,0.26156781268846363,-0.15998807960556513
63,0.31833253564605385,-0.43717668228724726,0.1441338980841855,0.7555092179333012,0.23379883315637393,0.1740217861531761,-0.17614400305748312
64,0.4894456575676839,-0.21252245657544167,0.3128802832916225,0.7019681141431255,0.2210668838123633,0.13202152605444104,-0.24150279156300192
65,0.6821582959407263,0.3587647334206783,0.5162506610020559,0.32339356252004803,0.12767152806662355,0.10358700049470289,-0.08842792725157564
66,0.5526693095070889,-0.0899694224778982,0.35862811459939975,0.6426387319849872,0.12832217065278154,0.19279161959549615,-0.30204020403294396
67,0.47606156084074963,-0.231597516084689,0.21211902129052923,0.7076590769254386,0.23786322205993699,0.2830636307701755,-0.19299793007057417
68,0.5078145242430687,-0.21570882445723275,0.2218879834911639,0.7235233487003015,0.22892543510429714,0.19323915524293767,-0.18200432063579014
69,0.5739799734123645,-0.0751001834371318,0.3131409434387549,0.6490801568494963,0.20038374251117408,0.2548041938045543,-0.20116120563517445
70,0.3407163031676448,-0.3982398348712731,0.18031414745560423,0.7389561380389179,0.22484076401766628,0.23009412681451338,-0.2079696915438871
71,0.32569557115289344,-0.42298126123752394,0.10909391696084472,0.7486768323904174,0.2615937038947392,0.19880119278163627,-0.18611175494451054
72,0.5107429687619558,-0.19207427885065007,0.272469005415032,0.7028172476126059,0.199025276182759,0.18334362981198415,-0.24664083534231201
73,0.5289435576963938,-0.14335853432892914,0.33779884525782156,0.6723020920253229,0.15967293721222897,0.22492459696435435,-0.2397547901707953
74,0.508313431553795,-0.21451759496765663,0.27883401157480725,0.7228310265214516,0.1983417584675987,0.13290764036039596,-0.1958638910574256
75,0.4850064346472957,-0.2251815589433873,0.2403380100261153,0.710187993590683,0.2221528011186037,0.23600759543105015,-0.216520729753257
76,0.4689663764069678,-0.22653460555251836,0.24359093915771526,0.6955009819594862,0.20350699870069053,0.1848045466349492,-0.331853325677812
77,0.33704069480437654,-0.41145227677417395,0.1103407036561947,0.7484929715785504,0.26946450885692125,0.17508607522305275,-0.20353756244679883
78,0.3800663194408793,-0.3500610836955468,0.17273847522833824,0.7301274031364261,0.2660193935790972,0.19503403234466177,-0.2475431948989938
79,0.4865246595814016,-0.22819298192756007,0.22998695191126728,0.7147176415089617,0.21894402282856024,0.2346512738689061,-0.2109708700839706
80,0.447615716768964,-0.2643064232350073,0.20924258506104745,0.7119221400039714,0.22615347197197666,0.20675583107899764,-0.29201596760641935
81,0.47251671932399314,-0.26054660224407095,0.1972499700604831,0.7330633215680641,0.2435194634397853,0.1788497862861843,-0.2031380288682587
82,0.4989384078112843,-0.19769257667994283,0.2782993713381338,0.6966309844912271,0.2037873195497151,0.24240875473850132,-0.22122740723707887
83,0.48168008789429034,-0.18417179831252278,0.340599768033095,0.6658518862068131,0.13452709128539603,0.28334122817311197,-0.27625769746878415
84,0.3410297004642461,-0.4134985118128984,0.12539946277487382,0.7545282122771444,0.2646985522224904,0.14706905832520611,-0.1896977708832369
85,0.32315950531512244,-0.41129391585561037,0.08393753384808375,0.7344534211707329,0.2845609291334783,0.22453290304362405,-0.22033602635121985
